Latitude,Longitude,Date,Town,Oblast,Country,Incident_type,Incident_sub_type,Source_1
47.910483,33.391783,9/16/2022,Kryvyi Rih,Dnipropetrovsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/09/16/7367697/
48.0535517,37.3703445,7/29/2022,Hirnyk,Donetsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/07/29/7360788/
46.482526,30.7233095,9/27/2022,Odesa,Odessa Oblast,UA,security,raid,https://www.pravda.com.ua/eng/news/2022/09/27/7369360/
47.56746,34.394815,8/4/2022,Nikopol',Dnipropetrovsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/08/4/7361792/
50.317117,30.298167,8/13/2022,Boyarka,Kyiv Oblast,UA,land,direct_fire,https://www.pravda.com.ua/eng/news/2022/08/13/7363104/
48.5884808,37.8354218,7/10/2022,Chasiv Yar,Donetsk Oblast,UA,targeted,vandalism,https://www.pravda.com.ua/eng/news/2022/07/10/7357294/
48.418005,38.031116,9/28/2022,Zaitseve,Donetsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/09/28/7369388/
50.3561824,30.0200842,3/9/2022,Yasnohorodka,Kyiv Oblast,UA,security,arrest,https://www.pravda.com.ua/eng/news/2022/03/9/7329619/
46.482526,30.7233095,5/18/2022,Odesa,Odessa Oblast,UA,land,direct_fire,https://www.pravda.com.ua/eng/news/2022/05/18/7346902/
48.9481767,38.4878773,10/30/2022,Severodonetsk,Luhansk Oblast,UA,security,military_exercise,https://www.pravda.com.ua/eng/news/2022/10/30/7374200/
50.7415087,33.4809526,3/6/2022,Romny,Sumy Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/03/6/7328663/
49.0218711,22.9913596,3/12/2022,Nyzhnje,Lviv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/03/12/7330659/
48.7326573,38.4958114,6/7/2022,Hirs'ke,Luhansk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/06/7/7350981/
50.6445031,29.9146299,4/7/2022,Borodyanka,Kyiv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/04/7/7337913/
50.747233,25.325383,11/16/2022,NA,Volyn Oblast,UA,missile,,https://www.pravda.com.ua/eng/news/2022/11/16/7376593/
47.7129895,35.5333409,11/25/2022,Komyshuvakha,Zaporizhia Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/11/25/7377989/
48.574041,39.307815,4/10/2022,Luhansk,Luhansk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/04/10/7338661/
51.2409432,33.2050521,4/5/2022,Konotop,Sumy Oblast,UA,targeted,intimidation,https://www.pravda.com.ua/eng/news/2022/04/5/7337220/
51.8449942,34.2728339,9/9/2022,Bachivs'k,Sumy Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/09/9/7366708/
46.975033,31.994583,3/29/2022,Mykolaiv,Mykolaiv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/03/29/7335474/
48.015883,37.80285,5/13/2022,Donetsk,Donetsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/05/13/7345849/
49.9935,36.230383,6/10/2022,Kharkiv,Kharkiv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/06/10/7351620/
47.9422861,37.5040301,3/31/2022,Mar'inka,Donetsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/03/31/7335995/
47.097133,37.543367,5/8/2022,Mariupol,Donetsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/05/8/7344787/
47.097133,37.543367,6/10/2022,Mariupol,Donetsk Oblast,UA,targeted,vandalism,https://www.pravda.com.ua/eng/news/2022/06/10/7351713/
49.9935,36.230383,3/9/2022,Kharkiv,Kharkiv Oblast,UA,security,arrest,https://www.pravda.com.ua/eng/news/2022/03/9/7329683/
47.6264367,34.5297956,9/25/2022,Chervonohryhorivka,Dnipropetrovsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/09/25/7368959/
47.8388,35.139567,4/26/2022,Zaporizhzhia,Zaporizhia Oblast,UA,missile,,https://www.pravda.com.ua/eng/news/2022/04/26/7342106/
48.3071,38.029633,10/29/2022,Horlivka,Donetsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/10/29/7374044/
47.56746,34.394815,7/22/2022,Nikopol',Dnipropetrovsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/07/22/7359513/
50.4501,30.5234,3/17/2022,Kyiv,Kyiv city,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/03/17/7332262/
48.015883,37.80285,5/11/2022,Donetsk,Donetsk Oblast,UA,air,surface_to_air,https://www.pravda.com.ua/eng/news/2022/05/11/7345619/
46.635417,32.616867,9/2/2022,Kherson,Kherson Oblast,UA,air,surface_to_air,https://www.pravda.com.ua/eng/news/2022/09/2/7365847/
49.233083,28.468217,8/8/2022,Vinnytsia,Vinnytsia Oblast,UA,security,troop_mvmnt,https://www.pravda.com.ua/eng/news/2022/08/8/7362331/
48.1031637,38.5920837,6/4/2022,NA,Donbas,UA,air,rotary_wing,https://www.pravda.com.ua/eng/news/2022/06/4/7350567/
47.82987,37.6485943,7/29/2022,Olenivka,Donetsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/07/29/7360943/
48.8532,37.6053,8/6/2022,Slovyansk,Donetsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/08/6/7362170/
50.9077,34.7981,4/29/2022,Sumy,Sumy Oblast,UA,air,rotary_wing,https://www.pravda.com.ua/eng/news/2022/04/29/7342945/
49.9935,36.230383,2/28/2022,Kharkiv,Kharkiv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/02/28/7326918/
49.233083,28.468217,10/27/2022,Vinnytsia,Vinnytsia Oblast,UA,missile,,https://www.pravda.com.ua/eng/news/2022/10/27/7373685/
46.635417,32.616867,4/12/2022,Kherson,Kherson Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/04/12/7339168/
47.0602152,37.3087599,3/4/2022,Manhush,Donetsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/03/4/7328184/
47.6489237,34.6105197,8/13/2022,Marhanets',Dnipropetrovsk Oblast,UA,targeted,vandalism,https://www.pravda.com.ua/eng/news/2022/08/13/7363109/
48.8532,37.6053,6/8/2022,Slovyansk,Donetsk Oblast,UA,land,direct_fire,https://www.pravda.com.ua/eng/news/2022/06/8/7351332/
50.9077,34.7981,10/7/2022,Sumy,Sumy Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/10/7/7370717/
47.4747938,36.2488829,4/19/2022,Polohy,Zaporizhia Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/04/19/7340718/
48.015883,37.80285,5/4/2022,Donetsk,Donetsk Oblast,UA,air,surface_to_air,https://www.pravda.com.ua/eng/news/2022/05/4/7344088/
46.975033,31.994583,4/15/2022,Mykolaiv,Mykolaiv Oblast,UA,missile,,https://www.pravda.com.ua/eng/news/2022/04/15/7339917/
49.80941,24.901371,4/26/2022,Zolochiv,Lviv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/04/26/7342288/
50.9077,34.7981,7/26/2022,Sumy,Sumy Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/07/26/7360167/
46.975033,31.994583,7/17/2022,Mykolaiv,Mykolaiv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/07/17/7358542/
49.233083,28.468217,5/21/2022,Vinnytsia,Vinnytsia Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/05/21/7347727/
46.8550216,35.3586996,7/23/2022,Melitopol',Zaporizhia Oblast,UA,missile,,https://www.pravda.com.ua/eng/news/2022/07/23/7359757/
50.2124156,36.1590565,3/17/2022,Slatyne,Kharkiv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/03/17/7332115/
48.574041,39.307815,9/18/2022,Luhansk,Luhansk Oblast,UA,air,rotary_wing,https://www.pravda.com.ua/eng/news/2022/09/18/7367955/
48.136596,37.7491335,7/31/2022,Avdiivka,Donetsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/07/31/7361215/
46.7522695,32.786597,9/8/2022,Dar'ivka,Kherson Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/09/8/7366642/
48.5884808,37.8354218,7/11/2022,Chasiv Yar,Donetsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/07/11/7357442/
50.4501,30.5234,12/8/2022,Kyiv,Kyiv city,UA,security,arrest,https://www.pravda.com.ua/eng/news/2022/12/8/7379821/
50.0331068,36.360673,8/16/2022,Kharkiv,Kharkiv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/08/16/7363584/
47.910483,33.391783,9/14/2022,Kryvyi Rih,Dnipropetrovsk Oblast,UA,missile,,https://www.pravda.com.ua/eng/news/2022/09/14/7367494/
48.9764573,23.9892458,8/13/2022,Dolyna,Ivano-Frankivsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/08/13/7363088/
46.975033,31.994583,6/25/2022,Mykolaiv,Mykolaiv Oblast,UA,land,direct_fire,https://www.pravda.com.ua/eng/news/2022/06/25/7354542/
48.6282422,38.3727154,4/28/2022,Popasna,Luhansk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/04/28/7342578/
46.2559467,33.2989663,3/28/2022,Kalanchak,Kherson Oblast,UA,targeted,abduction,https://www.pravda.com.ua/eng/news/2022/03/28/7335252/
50.080462,36.3769661,6/5/2022,Tsyrkuny,Kharkiv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/06/5/7350707/
50.9077,34.7981,11/23/2022,Sumy,Sumy Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/11/23/7377542/
50.9077,34.7981,8/19/2022,Sumy,Sumy Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/08/19/7363926/
49.8363158,36.6813122,7/25/2022,Chuhuiv,Kharkiv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/07/25/7360006/
47.5015067,34.6341859,3/4/2022,Enerhodar,Zaporizhia Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/03/4/7328148/
51.4982,31.28935,10/19/2022,Chernihiv,Chernihiv Oblast,UA,air,loitering_munition,https://www.pravda.com.ua/eng/news/2022/10/19/7372612/
50.4501,30.5234,6/8/2022,Kyiv,Kyiv city,UA,security,arrest,https://www.pravda.com.ua/eng/news/2022/06/8/7351242/
50.2924464,27.6688211,8/12/2022,Baranivka,Zhytomyr Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/08/12/7363002/
47.82987,37.6485943,7/30/2022,Olenivka,Donetsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/07/30/7361069/
48.8902362,36.308001,4/6/2022,Lozova,Kharkiv Oblast,UA,missile,,https://www.pravda.com.ua/eng/news/2022/04/6/7337709/
51.4982,31.28935,9/4/2022,Chernihiv,Chernihiv Oblast,UA,blast,ied,https://www.pravda.com.ua/eng/news/2022/09/4/7366063/
50.9077,34.7981,6/24/2022,Sumy,Sumy Oblast,UA,air,fixed_wing,https://www.pravda.com.ua/eng/news/2022/06/24/7354348/
50.464301,30.345138,3/21/2022,Kyiv,Kyiv city,UA,missile,,https://www.pravda.com.ua/eng/news/2022/03/21/7333205/
50.4501,30.5234,3/14/2022,Kyiv,Kyiv city,UA,missile,,https://www.pravda.com.ua/eng/news/2022/03/14/7331216/
46.2250525,34.6408497,8/10/2022,Novooleksiivka,Kherson Oblast,UA,air,fixed_wing,https://www.pravda.com.ua/eng/news/2022/08/10/7362594/
49.444433,32.059767,8/8/2022,Cherkasy,Cherkasy Oblast,UA,missile,,https://www.pravda.com.ua/eng/news/2022/08/8/7362324/
48.9471797,38.4115191,5/28/2022,Synets'kyi,Luhansk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/05/28/7349042/
47.8388,35.139567,5/26/2022,Zaporizhzhia,Zaporizhia Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/05/26/7348733/
50.4501,30.5234,12/10/2022,Kyiv,Kyiv city,UA,air,fixed_wing,https://www.pravda.com.ua/eng/news/2022/12/10/7380192/
46.8550216,35.3586996,3/26/2022,Melitopol',Zaporizhia Oblast,UA,security,arrest,https://www.pravda.com.ua/eng/news/2022/03/26/7334828/
49.9935,36.230383,4/7/2022,Kharkiv,Kharkiv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/04/7/7337798/
48.5884808,37.8354218,7/12/2022,Chasiv Yar,Donetsk Oblast,UA,security,arrest,https://www.pravda.com.ua/eng/news/2022/07/12/7357631/
47.097133,37.543367,3/17/2022,Mariupol,Donetsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/03/17/7332199/
48.5986674,37.9980367,7/30/2022,Bakhmut,Donetsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/07/30/7361088/
47.910483,33.391783,9/15/2022,Kryvyi Rih,Dnipropetrovsk Oblast,UA,missile,,https://www.pravda.com.ua/eng/news/2022/09/15/7367521/
48.9110806,38.4264294,4/15/2022,Lysychans'k,Luhansk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/04/15/7339890/
49.7055574,37.6027997,11/16/2022,Kup'yans'k,Kharkiv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/11/16/7376653/
50.9077,34.7981,9/16/2022,Sumy,Sumy Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/09/16/7367703/
50.4501,30.5234,3/25/2022,Kyiv,Kyiv city,UA,targeted,vandalism,https://www.pravda.com.ua/eng/news/2022/03/25/7334374/
46.975033,31.994583,5/29/2022,Mykolaiv,Mykolaiv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/05/29/7349227/
50.9077,34.7981,8/24/2022,Sumy,Sumy Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/08/24/7364547/
47.5015067,34.6341859,6/22/2022,Enerhodar,Zaporizhia Oblast,UA,targeted,abduction,https://www.pravda.com.ua/eng/news/2022/06/22/7354072/
50.4501,30.5234,10/17/2022,Kyiv,Kyiv city,UA,air,loitering_munition,https://www.pravda.com.ua/eng/news/2022/10/17/7372288/
49.1262407,37.9687707,10/12/2022,Novosadove,Donetsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/10/12/7371670/
49.9935,36.230383,5/30/2022,Kharkiv,Kharkiv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/05/30/7349533/
50.1751104,36.1145663,6/21/2022,Bezruky,Kharkiv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/06/21/7353893/
49.9935,36.230383,7/18/2022,Kharkiv,Kharkiv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/07/18/7358679/
47.097133,37.543367,5/30/2022,Mariupol,Donetsk Oblast,UA,land,direct_fire,https://www.pravda.com.ua/eng/news/2022/05/30/7349469/
50.9077,34.7981,10/11/2022,Sumy,Sumy Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/10/11/7371357/
46.2914996,33.7362076,8/29/2022,Hryhorivka,Kherson Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/08/29/7365253/
50.9077,34.7981,6/21/2022,Sumy,Sumy Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/06/21/7353730/
49.0306474,32.1150933,5/29/2022,Kam'yanka,Cherkasy Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/05/29/7349197/
47.5015067,34.6341859,8/28/2022,Enerhodar,Zaporizhia Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/08/28/7365144/
49.9627279,33.6053331,4/9/2022,Myrhorod,Poltava Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/04/9/7338337/
51.4982,31.28935,3/4/2022,Chernihiv,Chernihiv Oblast,UA,air,fixed_wing,https://www.pravda.com.ua/eng/news/2022/03/4/7328111/
49.9935,36.230383,3/30/2022,Kharkiv,Kharkiv Oblast,UA,air,fixed_wing,https://www.pravda.com.ua/eng/news/2022/03/30/7335891/
49.0422268,38.2176555,4/18/2022,Kreminna,Luhansk Oblast,UA,targeted,vandalism,https://www.pravda.com.ua/eng/news/2022/04/18/7340500/
50.4501,30.5234,6/25/2022,Kyiv,Kyiv city,UA,air,fixed_wing,https://www.pravda.com.ua/eng/news/2022/06/25/7354561/
50.1097212,36.1155026,4/4/2022,Derhachi,Kharkiv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/04/4/7337020/
50.4501,30.5234,3/5/2022,Kyiv,Kyiv city,UA,blast,ied,https://www.pravda.com.ua/eng/news/2022/03/5/7328410/
46.1149247,32.910222,4/23/2022,Skadovs'k,Kherson Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/04/23/7341523/
48.1031637,38.5920837,5/31/2022,NA,Donbas,UA,targeted,vandalism,https://www.pravda.com.ua/eng/news/2022/05/31/7349648/
50.4501,30.5234,7/1/2022,Kyiv,Kyiv city,UA,missile,,https://www.pravda.com.ua/eng/news/2022/07/1/7355880/
49.9935,36.230383,5/19/2022,Kharkiv,Kharkiv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/05/19/7347166/
46.482526,30.7233095,5/10/2022,Odesa,Odessa Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/05/10/7345322/
48.8074056,38.2491267,7/6/2022,Spirne,Donetsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/07/6/7356568/
50.4501,30.5234,3/18/2022,Kyiv,Kyiv city,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/03/18/7332356/
48.015883,37.80285,7/7/2022,Donetsk,Donetsk Oblast,UA,targeted,abduction,https://www.pravda.com.ua/eng/news/2022/07/7/7356937/
49.8363158,36.6813122,12/2/2022,Chuhuiv,Kharkiv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/12/2/7378922/
49.9935,36.230383,6/6/2022,Kharkiv,Kharkiv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/06/6/7350905/
50.9077,34.7981,11/13/2022,Sumy,Sumy Oblast,UA,air,rotary_wing,https://www.pravda.com.ua/eng/news/2022/11/13/7376115/
45.3501944,28.8501919,4/12/2022,Izmail,Odessa Oblast,UA,maritime,,https://www.pravda.com.ua/eng/news/2022/04/12/7339139/
48.3972873,37.855245,6/12/2022,Toretsk,Donetsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/06/12/7352037/
46.635417,32.616867,11/2/2022,Kherson,Kherson Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/11/2/7374588/
50.9077,34.7981,9/4/2022,Sumy,Sumy Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/09/4/7365992/
47.8388,35.139567,10/9/2022,Zaporizhzhia,Zaporizhia Oblast,UA,missile,,https://www.pravda.com.ua/eng/news/2022/10/9/7371010/
47.9422861,37.5040301,8/5/2022,Mar'inka,Donetsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/08/5/7362068/
48.015883,37.80285,5/6/2022,Donetsk,Donetsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/05/6/7344560/
46.482526,30.7233095,7/24/2022,Odesa,Odessa Oblast,UA,missile,,https://www.pravda.com.ua/eng/news/2022/07/24/7359907/
50.9077,34.7981,8/23/2022,Sumy,Sumy Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/08/23/7364395/
48.0643351,37.6741329,8/4/2022,Pisky,Donetsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/08/4/7361901/
49.233083,28.468217,11/30/2022,Vinnytsia,Vinnytsia Oblast,UA,security,arrest,https://www.pravda.com.ua/eng/news/2022/11/30/7378628/
50.080462,36.3769661,3/21/2022,Tsyrkuny,Kharkiv Oblast,UA,targeted,abduction,https://www.pravda.com.ua/eng/news/2022/03/21/7333322/
47.9422861,37.5040301,8/10/2022,Mar'inka,Donetsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/08/10/7362598/
48.464717,35.046183,11/17/2022,Dnipro,Dnipropetrovsk Oblast,UA,security,raid,https://www.pravda.com.ua/eng/news/2022/11/17/7376722/
49.233083,28.468217,7/21/2022,Vinnytsia,Vinnytsia Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/07/21/7359348/
46.6240213,31.1000648,2/25/2022,Yuzhne,Odessa Oblast,UA,maritime,,https://www.pravda.com.ua/eng/news/2022/02/25/7325769/
48.4518702,38.4948983,12/10/2022,Stepanivka,Luhansk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/12/10/7380163/
50.2746006,30.3698431,3/5/2022,Markhalivka,Kyiv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/03/5/7328379/
49.0161213,38.3751404,3/18/2022,Rubizhne,Luhansk Oblast,UA,missile,,https://www.pravda.com.ua/eng/news/2022/03/18/7332469/
49.9935,36.230383,3/18/2022,Kharkiv,Kharkiv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/03/18/7332393/
51.6710637,34.0572864,5/4/2022,Bilokopytove,Sumy Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/05/4/7343865/
49.233083,28.468217,2/25/2022,Vinnytsia,Vinnytsia Oblast,UA,air,surface_to_air,https://www.pravda.com.ua/eng/news/2022/02/25/7325946/
49.9935,36.230383,3/17/2022,Kharkiv,Kharkiv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/03/17/7332101/
47.6489237,34.6105197,8/7/2022,Marhanets',Dnipropetrovsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/08/7/7362205/
50.4501,30.5234,6/28/2022,Kyiv,Kyiv city,UA,missile,,https://www.pravda.com.ua/eng/news/2022/06/28/7355135/
47.097133,37.543367,5/11/2022,Mariupol,Donetsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/05/11/7345424/
47.4414731,35.2867265,4/27/2022,Vasylivka,Zaporizhia Oblast,UA,air,surface_to_air,https://www.pravda.com.ua/eng/news/2022/04/27/7342317/
48.5986674,37.9980367,10/24/2022,Bakhmut,Donetsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/10/24/7373183/
48.136596,37.7491335,8/3/2022,Avdiivka,Donetsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/08/3/7361763/
49.9935,36.230383,9/21/2022,Kharkiv,Kharkiv Oblast,UA,targeted,abduction,https://www.pravda.com.ua/eng/news/2022/09/21/7368445/
48.015883,37.80285,12/7/2022,Donetsk,Donetsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/12/7/7379619/
48.136596,37.7491335,9/5/2022,Avdiivka,Donetsk Oblast,UA,air,fixed_wing,https://www.pravda.com.ua/eng/news/2022/09/5/7366076/
52.1837429,34.0412051,5/27/2022,Seredyna-Buda,Sumy Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/05/27/7348988/
46.975033,31.994583,10/19/2022,Mykolaiv,Mykolaiv Oblast,UA,air,loitering_munition,https://www.pravda.com.ua/eng/news/2022/10/19/7372526/
50.4501,30.5234,4/15/2022,Kyiv,Kyiv city,UA,missile,,https://www.pravda.com.ua/eng/news/2022/04/15/7339770/
50.9077,34.7981,7/13/2022,Sumy,Sumy Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/07/13/7357797/
49.9935,36.230383,10/2/2022,Kharkiv,Kharkiv Oblast,UA,air,uav,https://www.pravda.com.ua/eng/news/2022/10/2/7370073/
46.975033,31.994583,6/26/2022,Mykolaiv,Mykolaiv Oblast,UA,air,uav,https://www.pravda.com.ua/eng/news/2022/06/26/7354710/
49.9935,36.230383,5/14/2022,Kharkiv,Kharkiv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/05/14/7346250/
50.0331068,36.360673,4/8/2022,Kharkiv,Kharkiv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/04/8/7338053/
48.464717,35.046183,4/10/2022,Dnipro,Dnipropetrovsk Oblast,UA,targeted,vandalism,https://www.pravda.com.ua/eng/news/2022/04/10/7338598/
47.097133,37.543367,2/24/2022,Mariupol,Donetsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/02/24/7325438/
47.097133,37.543367,5/8/2022,Mariupol,Donetsk Oblast,UA,security,arrest,https://www.pravda.com.ua/eng/news/2022/05/8/7344876/
46.6187667,31.5387942,5/6/2022,Ochakiv,Mykolaiv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/05/6/7344370/
48.8532,37.6053,7/24/2022,Slovyansk,Donetsk Oblast,UA,security,arrest,https://www.pravda.com.ua/eng/news/2022/07/24/7359873/
49.0108843,25.8026512,6/12/2022,Chortkiv,Ternopil Oblast,UA,missile,,https://www.pravda.com.ua/eng/news/2022/06/12/7352130/
46.975033,31.994583,5/17/2022,Mykolaiv,Mykolaiv Oblast,UA,targeted,sabotage,https://www.pravda.com.ua/eng/news/2022/05/17/7346787/
50.9077,34.7981,11/24/2022,Sumy,Sumy Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/11/24/7377729/
50.0637682,29.9049684,5/22/2022,Fastiv,Kyiv Oblast,UA,air,surface_to_air,https://www.pravda.com.ua/eng/news/2022/05/22/7347822/
49.9935,36.230383,4/24/2022,Kharkiv,Kharkiv Oblast,UA,land,direct_fire,https://www.pravda.com.ua/eng/news/2022/04/24/7341803/
50.553333,30.213517,7/2/2022,Bucha,Kyiv Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/07/2/7356018/
49.444433,32.059767,11/2/2022,Cherkasy,Cherkasy Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/11/2/7374688/
46.6187667,31.5387942,6/20/2022,Ochakiv,Mykolaiv Oblast,UA,targeted,arson,https://www.pravda.com.ua/eng/news/2022/06/20/7353646/
50.9077,34.7981,11/21/2022,Sumy,Sumy Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/11/21/7377198/
46.482526,30.7233095,11/8/2022,Odesa,Odessa Oblast,UA,air,surface_to_air,https://www.pravda.com.ua/eng/news/2022/11/8/7375438/
50.4501,30.5234,10/5/2022,Kyiv,Kyiv city,UA,air,loitering_munition,https://www.pravda.com.ua/eng/news/2022/10/5/7370468/
48.8532,37.6053,7/28/2022,Slovyansk,Donetsk Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/07/28/7360724/
50.9077,34.7981,10/12/2022,Sumy,Sumy Oblast,UA,land,indirect_fire,https://www.pravda.com.ua/eng/news/2022/10/12/7371597/
